Date,Year,Month,Day,Baseline_MaxTemp,≥25°C,≥28°C,≥30°C,≥32°C,Current_MaxTemp,≥25°C,≥28°C,≥30°C,≥32°C
1983-05-14,1983,5,14,13.6,,,,,,,,,
1983-05-15,1983,5,15,13.1,,,,,,,,,
1983-05-16,1983,5,16,12.1,,,,,,,,,
1983-05-17,1983,5,17,11.9,,,,,,,,,
1983-05-18,1983,5,18,11.7,,,,,,,,,
1983-05-19,1983,5,19,12.8,,,,,,,,,
1983-05-20,1983,5,20,12.7,,,,,,,,,
1983-05-21,1983,5,21,13.7,,,,,,,,,
1983-05-22,1983,5,22,12.8,,,,,,,,,
1983-05-23,1983,5,23,13.7,,,,,,,,,
1983-05-24,1983,5,24,15.9,,,,,,,,,
1983-05-25,1983,5,25,15.3,,,,,,,,,
1983-05-26,1983,5,26,14.7,,,,,,,,,
1983-05-27,1983,5,27,15.1,,,,,,,,,
1983-05-28,1983,5,28,12.8,,,,,,,,,
1983-05-29,1983,5,29,13.9,,,,,,,,,
1983-05-30,1983,5,30,13.7,,,,,,,,,
1983-05-31,1983,5,31,16.6,,,,,,,,,
1983-06-01,1983,6,1,14.6,,,,,,,,,
1983-06-02,1983,6,2,15.3,,,,,,,,,
1983-06-03,1983,6,3,15.1,,,,,,,,,
1983-06-04,1983,6,4,16.9,,,,,,,,,
1983-06-05,1983,6,5,19.1,,,,,,,,,
1983-06-06,1983,6,6,18.1,,,,,,,,,
1983-06-07,1983,6,7,21.5,,,,,,,,,
1983-06-08,1983,6,8,17.3,,,,,,,,,
1983-06-09,1983,6,9,17.2,,,,,,,,,
1983-06-10,1983,6,10,16.4,,,,,,,,,
1983-06-11,1983,6,11,15.9,,,,,,,,,
1983-06-12,1983,6,12,16.5,,,,,,,,,
1983-06-13,1983,6,13,14.8,,,,,,,,,
1983-06-14,1983,6,14,14.4,,,,,,,,,
1983-06-15,1983,6,15,14.9,,,,,,,,,
1983-06-16,1983,6,16,14.1,,,,,,,,,
1983-06-17,1983,6,17,17.3,,,,,,,,,
1983-06-18,1983,6,18,19.8,,,,,,,,,
1983-06-19,1983,6,19,22.2,,,,,,,,,
1983-06-20,1983,6,20,20.9,,,,,,,,,
